station;long;lat;date;weekday;time;visibility;relative_humidity;precipitation;wind_speed;air_temp
83967;-51.17472221;-30.05361111;12/10/2017;3;12:00;0.8333333333333334;0.97;13.8;2.2;18.9
83967;-51.17472221;-30.05361111;12/10/2017;3;18:00;0.8333333333333334;0.9;12.5;2.0;21.0
83967;-51.17472221;-30.05361111;13/10/2017;4;00:00;0.8333333333333334;0.97;32.0;1.5;20.1
83967;-51.17472221;-30.05361111;13/10/2017;4;12:00;0.16666666666666666;0.98;25.9;1.0;20.8
83967;-51.17472221;-30.05361111;13/10/2017;4;18:00;1.0;0.91;7.0;2.5;21.4
83967;-51.17472221;-30.05361111;14/10/2017;5;00:00;0.8333333333333334;0.95;5.7;2.2;18.3
83967;-51.17472221;-30.05361111;14/10/2017;5;12:00;1.0;0.88;1.8;2.0;16.7
83967;-51.17472221;-30.05361111;14/10/2017;5;18:00;1.0;0.69;0.4;3.2;20.8
83967;-51.17472221;-30.05361111;15/10/2017;6;00:00;1.0;0.84;0.0;0.0;16.7
83967;-51.17472221;-30.05361111;15/10/2017;6;12:00;1.0;0.67;0.0;0.0;19.4
83967;-51.17472221;-30.05361111;15/10/2017;6;18:00;1.0;0.41;0.0;2.6;24.2
83967;-51.17472221;-30.05361111;16/10/2017;0;00:00;1.0;0.71;0.0;2.3;16.6
83967;-51.17472221;-30.05361111;16/10/2017;0;12:00;1.0;0.66;0.0;2.0;21.7
83967;-51.17472221;-30.05361111;16/10/2017;0;18:00;1.0;0.58;0.0;2.6;26.4
83967;-51.17472221;-30.05361111;17/10/2017;1;00:00;1.0;0.83;0.0;2.3;19.5
83967;-51.17472221;-30.05361111;17/10/2017;1;12:00;1.0;0.63;0.0;2.6;23.4
83967;-51.17472221;-30.05361111;17/10/2017;1;18:00;1.0;0.4;0.0;2.1;31.1
83967;-51.17472221;-30.05361111;18/10/2017;2;00:00;1.0;0.81;0.0;1.6;23.0
83967;-51.17472221;-30.05361111;18/10/2017;2;12:00;1.0;0.64;0.0;1.0;25.0
83967;-51.17472221;-30.05361111;18/10/2017;2;18:00;1.0;0.61;0.0;1.6;28.0
83967;-51.17472221;-30.05361111;19/10/2017;3;00:00;1.0;0.87;0.9;3.6;21.4
83967;-51.17472221;-30.05361111;19/10/2017;3;12:00;1.0;0.94;43.9;4.0;19.9
83967;-51.17472221;-30.05361111;19/10/2017;3;18:00;1.0;0.69;0.0;2.2;24.3
83967;-51.17472221;-30.05361111;20/10/2017;4;00:00;1.0;0.76;0.0;3.0;19.2
83967;-51.17472221;-30.05361111;20/10/2017;4;12:00;1.0;0.73;0.0;3.1;20.6
83967;-51.17472221;-30.05361111;20/10/2017;4;18:00;1.0;0.59;0.0;4.0;25.2
83967;-51.17472221;-30.05361111;21/10/2017;5;00:00;1.0;0.86;0.0;1.3;19.1
83967;-51.17472221;-30.05361111;21/10/2017;5;12:00;1.0;0.87;0.0;1.3;21.2
83967;-51.17472221;-30.05361111;21/10/2017;5;18:00;1.0;0.88;3.0;2.8;22.2
83967;-51.17472221;-30.05361111;22/10/2017;6;00:00;1.0;0.88;0.0;1.8;21.6
83967;-51.17472221;-30.05361111;22/10/2017;6;12:00;1.0;0.64;0.6;3.6;14.8
83967;-51.17472221;-30.05361111;22/10/2017;6;18:00;1.0;0.4;0.0;3.4;21.2
83967;-51.17472221;-30.05361111;23/10/2017;0;00:00;1.0;0.51;0.0;1.7;16.6
83967;-51.17472221;-30.05361111;23/10/2017;0;12:00;1.0;0.65;0.0;1.6;16.3
83967;-51.17472221;-30.05361111;23/10/2017;0;18:00;1.0;0.42;0.0;1.6;22.1
83967;-51.17472221;-30.05361111;24/10/2017;1;00:00;1.0;0.75;0.0;2.1;14.6
83967;-51.17472221;-30.05361111;24/10/2017;1;12:00;1.0;0.64;0.0;2.0;18.4
83967;-51.17472221;-30.05361111;24/10/2017;1;18:00;1.0;0.47;0.0;3.8;26.4
83967;-51.17472221;-30.05361111;25/10/2017;2;00:00;1.0;0.81;0.0;3.0;18.2
83967;-51.17472221;-30.05361111;25/10/2017;2;12:00;1.0;0.73;0.0;1.8;19.8
83967;-51.17472221;-30.05361111;25/10/2017;2;18:00;1.0;0.55;0.0;2.9;25.6
83967;-51.17472221;-30.05361111;26/10/2017;3;00:00;1.0;0.9;0.0;1.8;19.8
83967;-51.17472221;-30.05361111;26/10/2017;3;12:00;1.0;0.73;0.0;1.2;22.5
83967;-51.17472221;-30.05361111;26/10/2017;3;18:00;1.0;0.61;0.0;2.5;27.6
83967;-51.17472221;-30.05361111;27/10/2017;4;00:00;1.0;0.86;0.0;1.6;21.6
83967;-51.17472221;-30.05361111;27/10/2017;4;12:00;0.8333333333333334;0.91;12.0;2.0;21.4
83967;-51.17472221;-30.05361111;27/10/2017;4;18:00;1.0;0.65;0.0;2.5;26.8
83967;-51.17472221;-30.05361111;28/10/2017;5;00:00;1.0;0.91;5.2;3.5;20.1
83967;-51.17472221;-30.05361111;28/10/2017;5;12:00;1.0;0.7;0.2;3.0;19.2
83967;-51.17472221;-30.05361111;28/10/2017;5;18:00;1.0;0.73;0.0;2.3;21.4
83967;-51.17472221;-30.05361111;29/10/2017;6;00:00;1.0;0.88;0.3;1.1;19.3
83967;-51.17472221;-30.05361111;29/10/2017;6;12:00;1.0;0.71;0.0;2.1;21.5
83967;-51.17472221;-30.05361111;29/10/2017;6;18:00;1.0;0.64;0.0;4.3;25.3
83967;-51.17472221;-30.05361111;30/10/2017;0;00:00;1.0;0.87;0.0;2.5;20.1
83967;-51.17472221;-30.05361111;30/10/2017;0;12:00;1.0;0.7;0.0;1.0;24.3
83967;-51.17472221;-30.05361111;30/10/2017;0;18:00;1.0;0.63;0.0;1.3;28.0
83967;-51.17472221;-30.05361111;31/10/2017;1;00:00;1.0;0.78;0.0;2.1;21.8
83967;-51.17472221;-30.05361111;31/10/2017;1;12:00;1.0;0.58;0.0;2.5;20.4
83967;-51.17472221;-30.05361111;31/10/2017;1;18:00;1.0;0.42;0.0;2.8;24.4
83967;-51.17472221;-30.05361111;01/11/2017;2;00:00;1.0;0.61;0.0;1.4;17.4
83967;-51.17472221;-30.05361111;01/11/2017;2;12:00;1.0;0.46;0.0;1.0;20.4
83967;-51.17472221;-30.05361111;01/11/2017;2;18:00;1.0;0.42;0.0;3.3;26.6
83967;-51.17472221;-30.05361111;02/11/2017;3;00:00;1.0;0.59;0.0;2.6;18.6
83967;-51.17472221;-30.05361111;02/11/2017;3;12:00;1.0;0.51;0.0;2.5;22.0
83967;-51.17472221;-30.05361111;02/11/2017;3;18:00;1.0;0.44;0.0;3.5;29.8
83967;-51.17472221;-30.05361111;03/11/2017;4;00:00;1.0;0.7;0.0;2.6;21.0
83967;-51.17472221;-30.05361111;03/11/2017;4;12:00;1.0;0.75;4.0;2.0;21.6
83967;-51.17472221;-30.05361111;03/11/2017;4;18:00;1.0;0.77;0.0;2.1;23.4
83967;-51.17472221;-30.05361111;04/11/2017;5;00:00;1.0;0.87;0.0;1.4;21.7
83967;-51.17472221;-30.05361111;04/11/2017;5;12:00;1.0;0.95;5.0;0.0;20.6
83967;-51.17472221;-30.05361111;04/11/2017;5;18:00;1.0;0.89;23.2;3.6;19.3
83967;-51.17472221;-30.05361111;05/11/2017;6;00:00;1.0;0.76;0.0;1.5;18.5
83967;-51.17472221;-30.05361111;05/11/2017;6;12:00;1.0;0.64;0.0;3.1;20.3
83967;-51.17472221;-30.05361111;05/11/2017;6;18:00;1.0;0.53;0.0;2.5;24.0
83967;-51.17472221;-30.05361111;06/11/2017;0;00:00;1.0;0.82;0.0;2.5;17.2
83967;-51.17472221;-30.05361111;06/11/2017;0;12:00;1.0;0.67;0.0;2.1;21.5
83967;-51.17472221;-30.05361111;06/11/2017;0;18:00;1.0;0.57;0.0;4.3;24.8
83967;-51.17472221;-30.05361111;07/11/2017;1;00:00;1.0;0.77;0.0;3.1;18.4
83967;-51.17472221;-30.05361111;07/11/2017;1;12:00;1.0;0.62;0.0;2.3;23.4
83967;-51.17472221;-30.05361111;07/11/2017;1;18:00;1.0;0.5;0.0;2.5;27.9
83967;-51.17472221;-30.05361111;08/11/2017;2;00:00;1.0;0.76;0.0;2.6;20.4
83967;-51.17472221;-30.05361111;08/11/2017;2;12:00;1.0;0.81;0.1;1.8;20.0
83967;-51.17472221;-30.05361111;08/11/2017;2;18:00;0.3333333333333333;0.87;2.6;2.6;20.4
83967;-51.17472221;-30.05361111;09/11/2017;3;00:00;1.0;0.96;5.0;1.5;19.6
83967;-51.17472221;-30.05361111;09/11/2017;3;12:00;1.0;0.69;0.1;2.3;23.6
83967;-51.17472221;-30.05361111;09/11/2017;3;18:00;1.0;0.61;0.0;2.6;27.4
83967;-51.17472221;-30.05361111;10/11/2017;4;00:00;1.0;0.96;3.8;0.0;20.8
83967;-51.17472221;-30.05361111;10/11/2017;4;12:00;1.0;0.92;0.2;0.5;21.0
83967;-51.17472221;-30.05361111;10/11/2017;4;18:00;1.0;0.77;6.3;0.0;21.2
83967;-51.17472221;-30.05361111;11/11/2017;5;00:00;1.0;0.88;0.0;0.0;18.6
83967;-51.17472221;-30.05361111;11/11/2017;5;12:00;1.0;0.7;0.0;3.5;20.3
83967;-51.17472221;-30.05361111;11/11/2017;5;18:00;1.0;0.35;0.0;4.9;28.6
83967;-51.17472221;-30.05361111;12/11/2017;6;00:00;1.0;0.41;0.0;1.8;23.4
83967;-51.17472221;-30.05361111;12/11/2017;6;12:00;1.0;0.56;0.0;3.5;18.7
83967;-51.17472221;-30.05361111;12/11/2017;6;18:00;1.0;0.39;0.0;3.8;26.4
83967;-51.17472221;-30.05361111;13/11/2017;0;00:00;1.0;0.81;0.0;2.0;19.5
83967;-51.17472221;-30.05361111;13/11/2017;0;12:00;1.0;0.68;0.0;2.0;21.0
83967;-51.17472221;-30.05361111;13/11/2017;0;18:00;1.0;0.38;0.0;2.5;29.0
83967;-51.17472221;-30.05361111;14/11/2017;1;00:00;1.0;0.58;0.0;1.8;21.6
83967;-51.17472221;-30.05361111;14/11/2017;1;12:00;1.0;0.65;0.0;1.8;24.2
83967;-51.17472221;-30.05361111;14/11/2017;1;18:00;1.0;0.44;0.0;2.5;30.4
83967;-51.17472221;-30.05361111;15/11/2017;2;00:00;1.0;0.8;0.0;4.4;21.4
83967;-51.17472221;-30.05361111;15/11/2017;2;12:00;1.0;0.42;0.0;2.1;26.0
83967;-51.17472221;-30.05361111;15/11/2017;2;18:00;1.0;0.26;0.0;2.9;35.1
83967;-51.17472221;-30.05361111;16/11/2017;3;00:00;1.0;0.58;0.0;1.4;28.3
83967;-51.17472221;-30.05361111;16/11/2017;3;12:00;1.0;0.58;0.0;1.3;26.7
83967;-51.17472221;-30.05361111;16/11/2017;3;18:00;1.0;0.65;0.0;1.6;23.0
83967;-51.17472221;-30.05361111;17/11/2017;4;00:00;1.0;0.96;13.2;1.3;17.4
83967;-51.17472221;-30.05361111;17/11/2017;4;12:00;1.0;0.77;0.8;1.8;21.0
83967;-51.17472221;-30.05361111;17/11/2017;4;18:00;1.0;0.62;0.0;1.6;25.8
83967;-51.17472221;-30.05361111;18/11/2017;5;00:00;1.0;0.85;0.0;1.1;20.4
83967;-51.17472221;-30.05361111;18/11/2017;5;12:00;1.0;0.78;4.9;2.1;23.2
83967;-51.17472221;-30.05361111;18/11/2017;5;18:00;1.0;0.56;0.0;2.0;27.9
83967;-51.17472221;-30.05361111;19/11/2017;6;00:00;1.0;0.68;0.0;1.6;20.2
83967;-51.17472221;-30.05361111;19/11/2017;6;12:00;1.0;0.64;0.0;1.8;19.2
83967;-51.17472221;-30.05361111;19/11/2017;6;18:00;1.0;0.41;0.0;3.3;24.2
83967;-51.17472221;-30.05361111;20/11/2017;0;00:00;1.0;0.55;0.0;1.0;20.2
83967;-51.17472221;-30.05361111;20/11/2017;0;12:00;1.0;0.63;0.0;2.1;24.1
83967;-51.17472221;-30.05361111;20/11/2017;0;18:00;1.0;0.56;0.0;3.6;28.6
83967;-51.17472221;-30.05361111;21/11/2017;1;00:00;1.0;0.67;0.0;2.3;21.4
83967;-51.17472221;-30.05361111;21/11/2017;1;12:00;1.0;0.7;0.0;3.1;25.8
83967;-51.17472221;-30.05361111;21/11/2017;1;18:00;1.0;0.87;1.2;5.1;19.8
83967;-51.17472221;-30.05361111;22/11/2017;2;00:00;1.0;0.94;3.0;2.3;16.6
83967;-51.17472221;-30.05361111;22/11/2017;2;12:00;1.0;0.66;0.7;2.3;18.4
83967;-51.17472221;-30.05361111;22/11/2017;2;18:00;1.0;0.45;0.0;2.5;23.2
83967;-51.17472221;-30.05361111;23/11/2017;3;00:00;1.0;0.67;0.0;2.1;16.2
83967;-51.17472221;-30.05361111;23/11/2017;3;12:00;1.0;0.46;0.0;0.7;19.9
83967;-51.17472221;-30.05361111;23/11/2017;3;18:00;1.0;0.67;0.0;2.0;28.2
83967;-51.17472221;-30.05361111;24/11/2017;4;00:00;1.0;0.71;0.0;1.6;21.6
83967;-51.17472221;-30.05361111;24/11/2017;4;12:00;1.0;0.65;0.0;2.5;23.6
83967;-51.17472221;-30.05361111;24/11/2017;4;18:00;1.0;0.61;0.0;4.5;26.2
83967;-51.17472221;-30.05361111;25/11/2017;5;00:00;1.0;0.71;0.0;2.7;18.3
83967;-51.17472221;-30.05361111;25/11/2017;5;12:00;1.0;0.81;0.0;3.0;19.7
83967;-51.17472221;-30.05361111;25/11/2017;5;18:00;0.8333333333333334;0.94;16.0;2.1;18.4
83967;-51.17472221;-30.05361111;26/11/2017;6;00:00;1.0;0.98;27.1;0.0;18.4
83967;-51.17472221;-30.05361111;26/11/2017;6;12:00;1.0;0.9;20.0;0.5;19.2
83967;-51.17472221;-30.05361111;26/11/2017;6;18:00;1.0;0.71;0.6;0.5;24.1
83967;-51.17472221;-30.05361111;27/11/2017;0;00:00;1.0;0.91;0.1;0.0;19.8
83967;-51.17472221;-30.05361111;27/11/2017;0;12:00;1.0;0.79;0.0;0.0;21.2
83967;-51.17472221;-30.05361111;27/11/2017;0;18:00;1.0;0.48;0.0;2.7;28.6
83967;-51.17472221;-30.05361111;28/11/2017;1;00:00;1.0;0.7;0.0;1.4;22.7
83967;-51.17472221;-30.05361111;28/11/2017;1;12:00;1.0;0.67;0.0;2.5;24.0
83967;-51.17472221;-30.05361111;28/11/2017;1;18:00;1.0;0.61;0.0;3.3;25.8
83967;-51.17472221;-30.05361111;29/11/2017;2;00:00;1.0;0.71;0.0;1.8;19.4
83967;-51.17472221;-30.05361111;29/11/2017;2;12:00;1.0;0.75;0.0;3.1;21.2
83967;-51.17472221;-30.05361111;29/11/2017;2;18:00;1.0;0.6;0.0;4.6;23.4
83967;-51.17472221;-30.05361111;30/11/2017;3;00:00;1.0;0.75;0.0;3.8;19.2
83967;-51.17472221;-30.05361111;30/11/2017;3;12:00;1.0;0.72;0.0;3.3;22.5
83967;-51.17472221;-30.05361111;30/11/2017;3;18:00;1.0;0.63;0.0;7.1;23.3
83967;-51.17472221;-30.05361111;01/12/2017;4;00:00;1.0;0.79;0.0;2.8;19.5
83967;-51.17472221;-30.05361111;01/12/2017;4;12:00;1.0;0.74;0.0;2.5;22.4
83967;-51.17472221;-30.05361111;01/12/2017;4;18:00;1.0;0.59;0.0;4.8;26.0
83967;-51.17472221;-30.05361111;02/12/2017;5;00:00;1.0;0.81;0.0;4.0;20.7
83967;-51.17472221;-30.05361111;02/12/2017;5;12:00;1.0;0.67;0.0;2.8;25.5
83967;-51.17472221;-30.05361111;02/12/2017;5;18:00;1.0;0.48;0.0;1.8;31.2
83967;-51.17472221;-30.05361111;03/12/2017;6;00:00;1.0;0.79;0.0;3.1;22.4
83967;-51.17472221;-30.05361111;03/12/2017;6;12:00;1.0;0.72;0.0;1.5;23.4
83967;-51.17472221;-30.05361111;03/12/2017;6;18:00;1.0;0.55;0.0;1.1;28.2
83967;-51.17472221;-30.05361111;04/12/2017;0;00:00;1.0;0.91;1.4;1.3;21.2
83967;-51.17472221;-30.05361111;04/12/2017;0;12:00;1.0;0.9;1.2;1.5;21.9
83967;-51.17472221;-30.05361111;04/12/2017;0;18:00;1.0;0.74;0.0;3.3;24.4
83967;-51.17472221;-30.05361111;05/12/2017;1;00:00;1.0;0.92;0.7;3.0;19.4
83967;-51.17472221;-30.05361111;05/12/2017;1;12:00;1.0;0.81;2.8;4.0;21.8
83967;-51.17472221;-30.05361111;05/12/2017;1;18:00;1.0;0.7;0.1;4.0;24.8
83967;-51.17472221;-30.05361111;06/12/2017;2;00:00;1.0;0.89;0.0;2.8;20.9
83967;-51.17472221;-30.05361111;06/12/2017;2;12:00;1.0;0.67;0.0;2.5;26.8
83967;-51.17472221;-30.05361111;06/12/2017;2;18:00;1.0;0.6;0.0;2.0;31.0
83967;-51.17472221;-30.05361111;07/12/2017;3;00:00;1.0;0.83;0.0;2.7;24.4
83967;-51.17472221;-30.05361111;07/12/2017;3;12:00;0.3333333333333333;0.88;49.9;1.8;22.8
83967;-51.17472221;-30.05361111;07/12/2017;3;18:00;1.0;0.68;30.0;2.8;28.2
83967;-51.17472221;-30.05361111;08/12/2017;4;00:00;1.0;0.87;0.0;1.1;23.2
83967;-51.17472221;-30.05361111;08/12/2017;4;12:00;1.0;0.72;0.0;1.1;25.4
83967;-51.17472221;-30.05361111;08/12/2017;4;18:00;1.0;0.51;0.0;2.0;29.4
83967;-51.17472221;-30.05361111;09/12/2017;5;00:00;1.0;0.79;0.0;1.6;21.8
83967;-51.17472221;-30.05361111;09/12/2017;5;12:00;1.0;0.72;0.0;1.3;23.1
83967;-51.17472221;-30.05361111;09/12/2017;5;18:00;1.0;0.43;0.0;1.1;31.7
83967;-51.17472221;-30.05361111;10/12/2017;6;00:00;1.0;0.8;0.0;1.4;23.6
83967;-51.17472221;-30.05361111;10/12/2017;6;12:00;1.0;0.69;0.0;2.5;24.3
83967;-51.17472221;-30.05361111;10/12/2017;6;18:00;1.0;0.39;0.0;3.0;33.4
83967;-51.17472221;-30.05361111;11/12/2017;0;00:00;1.0;0.73;0.7;4.3;23.7
83967;-51.17472221;-30.05361111;11/12/2017;0;12:00;1.0;0.62;0.0;3.9;23.5
83967;-51.17472221;-30.05361111;11/12/2017;0;18:00;1.0;0.49;0.0;2.5;25.5
83967;-51.17472221;-30.05361111;12/12/2017;1;00:00;0.8333333333333334;0.65;0.0;0.7;19.2
83967;-51.17472221;-30.05361111;12/12/2017;1;12:00;1.0;0.5;0.0;3.0;22.8
83967;-51.17472221;-30.05361111;12/12/2017;1;18:00;1.0;0.53;0.0;3.3;26.0
83967;-51.17472221;-30.05361111;13/12/2017;2;00:00;1.0;0.69;0.0;3.3;20.0
83967;-51.17472221;-30.05361111;13/12/2017;2;12:00;1.0;0.57;0.0;1.6;25.4
83967;-51.17472221;-30.05361111;13/12/2017;2;18:00;1.0;0.42;0.0;2.5;34.4
83967;-51.17472221;-30.05361111;14/12/2017;3;00:00;1.0;0.73;0.0;3.0;25.2
83967;-51.17472221;-30.05361111;14/12/2017;3;12:00;1.0;0.6;0.0;0.0;27.9
83967;-51.17472221;-30.05361111;14/12/2017;3;18:00;1.0;0.54;0.0;2.1;32.6
83967;-51.17472221;-30.05361111;15/12/2017;4;00:00;1.0;0.71;0.0;1.5;25.6
83967;-51.17472221;-30.05361111;15/12/2017;4;12:00;1.0;0.74;0.0;2.0;26.7
83967;-51.17472221;-30.05361111;15/12/2017;4;18:00;1.0;0.47;0.0;2.8;33.2
83967;-51.17472221;-30.05361111;16/12/2017;5;00:00;1.0;0.68;0.0;2.1;24.6
83967;-51.17472221;-30.05361111;16/12/2017;5;12:00;1.0;0.73;0.0;1.3;27.2
83967;-51.17472221;-30.05361111;16/12/2017;5;18:00;1.0;0.42;0.0;1.6;35.6
83967;-51.17472221;-30.05361111;17/12/2017;6;00:00;1.0;0.75;0.0;2.0;28.2
83967;-51.17472221;-30.05361111;17/12/2017;6;12:00;1.0;0.59;0.0;2.3;30.8
83967;-51.17472221;-30.05361111;17/12/2017;6;18:00;1.0;0.92;7.3;0.9;23.1
83967;-51.17472221;-30.05361111;18/12/2017;0;00:00;1.0;0.88;0.0;5.5;23.7
83967;-51.17472221;-30.05361111;18/12/2017;0;12:00;1.0;0.67;1.2;3.3;21.0
83967;-51.17472221;-30.05361111;18/12/2017;0;18:00;1.0;0.56;0.0;4.1;21.4
83967;-51.17472221;-30.05361111;19/12/2017;1;00:00;1.0;0.69;0.0;1.1;19.6
83967;-51.17472221;-30.05361111;19/12/2017;1;12:00;1.0;0.77;0.0;2.3;22.4
83967;-51.17472221;-30.05361111;19/12/2017;1;18:00;1.0;0.66;0.0;4.3;27.4
83967;-51.17472221;-30.05361111;20/12/2017;2;00:00;1.0;0.86;0.0;4.0;22.4
83967;-51.17472221;-30.05361111;20/12/2017;2;12:00;1.0;0.83;0.0;1.6;24.4
83967;-51.17472221;-30.05361111;20/12/2017;2;18:00;0.8333333333333334;0.78;0.2;1.6;26.8
83967;-51.17472221;-30.05361111;21/12/2017;3;00:00;1.0;0.85;0.0;1.5;24.2
83967;-51.17472221;-30.05361111;21/12/2017;3;12:00;1.0;0.84;0.0;1.3;23.6
83967;-51.17472221;-30.05361111;21/12/2017;3;18:00;1.0;0.61;0.0;2.5;30.1
83967;-51.17472221;-30.05361111;22/12/2017;4;00:00;1.0;0.79;0.0;3.5;24.6
83967;-51.17472221;-30.05361111;22/12/2017;4;12:00;1.0;0.67;0.0;1.8;28.4
83967;-51.17472221;-30.05361111;22/12/2017;4;18:00;1.0;0.5;0.0;1.8;34.0
83967;-51.17472221;-30.05361111;23/12/2017;5;00:00;1.0;0.77;0.0;2.2;26.0
83967;-51.17472221;-30.05361111;23/12/2017;5;12:00;1.0;0.65;0.0;2.6;29.8
83967;-51.17472221;-30.05361111;23/12/2017;5;18:00;0.8333333333333334;0.85;1.4;2.6;26.6
83967;-51.17472221;-30.05361111;24/12/2017;6;00:00;0.3333333333333333;0.98;36.3;1.1;21.8
83967;-51.17472221;-30.05361111;24/12/2017;6;12:00;1.0;0.83;2.4;4.6;22.8
83967;-51.17472221;-30.05361111;24/12/2017;6;18:00;1.0;0.65;1.2;3.5;24.2
83967;-51.17472221;-30.05361111;25/12/2017;0;00:00;1.0;0.83;0.2;2.8;20.2
83967;-51.17472221;-30.05361111;25/12/2017;0;12:00;1.0;0.55;0.0;2.3;23.0
83967;-51.17472221;-30.05361111;25/12/2017;0;18:00;1.0;0.48;0.0;1.8;26.3
83967;-51.17472221;-30.05361111;26/12/2017;1;00:00;1.0;0.75;0.0;2.5;20.3
83967;-51.17472221;-30.05361111;26/12/2017;1;12:00;1.0;0.66;0.0;1.3;24.0
83967;-51.17472221;-30.05361111;26/12/2017;1;18:00;1.0;0.46;0.0;2.3;31.6
83967;-51.17472221;-30.05361111;27/12/2017;2;00:00;1.0;0.81;0.0;3.1;23.2
83967;-51.17472221;-30.05361111;27/12/2017;2;12:00;1.0;0.83;0.0;1.3;26.2
83967;-51.17472221;-30.05361111;27/12/2017;2;18:00;1.0;0.53;0.0;3.3;33.6
83967;-51.17472221;-30.05361111;28/12/2017;3;00:00;1.0;0.79;0.0;1.8;25.1
83967;-51.17472221;-30.05361111;28/12/2017;3;12:00;1.0;0.74;0.0;1.3;26.1
83967;-51.17472221;-30.05361111;28/12/2017;3;18:00;1.0;0.61;0.0;2.8;32.3
83967;-51.17472221;-30.05361111;29/12/2017;4;00:00;1.0;0.82;0.0;3.5;24.4
83967;-51.17472221;-30.05361111;29/12/2017;4;12:00;1.0;0.75;0.0;1.8;26.2
83967;-51.17472221;-30.05361111;29/12/2017;4;18:00;1.0;0.78;16.5;2.3;28.1
83967;-51.17472221;-30.05361111;30/12/2017;5;00:00;1.0;0.88;0.0;1.9;23.3
83967;-51.17472221;-30.05361111;30/12/2017;5;12:00;1.0;0.72;0.0;2.3;27.5
83967;-51.17472221;-30.05361111;30/12/2017;5;18:00;1.0;0.58;0.0;2.3;30.2
83967;-51.17472221;-30.05361111;31/12/2017;6;00:00;1.0;0.74;0.0;2.1;24.2
83967;-51.17472221;-30.05361111;31/12/2017;6;12:00;1.0;0.66;0.0;1.7;27.4
83967;-51.17472221;-30.05361111;31/12/2017;6;18:00;1.0;0.55;0.0;3.0;32.2
83967;-51.17472221;-30.05361111;01/01/2018;0;00:00;1.0;0.81;0.0;2.9;24.2
83967;-51.17472221;-30.05361111;01/01/2018;0;12:00;1.0;0.7;0.0;1.3;27.4
83967;-51.17472221;-30.05361111;01/01/2018;0;18:00;0.8333333333333334;0.62;13.8;2.3;30.7
83967;-51.17472221;-30.05361111;02/01/2018;1;00:00;1.0;0.94;5.7;2.1;24.6
83967;-51.17472221;-30.05361111;02/01/2018;1;12:00;1.0;0.86;2.2;2.5;24.0
83967;-51.17472221;-30.05361111;02/01/2018;1;18:00;0.8333333333333334;0.88;0.7;2.5;24.0
83967;-51.17472221;-30.05361111;03/01/2018;2;00:00;1.0;0.81;0.2;1.0;23.0
83967;-51.17472221;-30.05361111;03/01/2018;2;12:00;1.0;0.83;0.3;2.0;23.0
83967;-51.17472221;-30.05361111;03/01/2018;2;18:00;1.0;0.45;0.0;2.8;30.4
83967;-51.17472221;-30.05361111;04/01/2018;3;00:00;1.0;0.68;0.0;2.0;24.7
83967;-51.17472221;-30.05361111;04/01/2018;3;12:00;1.0;0.63;0.0;2.0;25.6
83967;-51.17472221;-30.05361111;04/01/2018;3;18:00;1.0;0.36;0.0;1.6;33.2
83967;-51.17472221;-30.05361111;05/01/2018;4;00:00;1.0;0.51;0.0;1.6;27.2
83967;-51.17472221;-30.05361111;05/01/2018;4;12:00;1.0;0.5;0.0;2.8;28.0
83967;-51.17472221;-30.05361111;05/01/2018;4;18:00;1.0;0.39;0.0;2.3;35.4
83967;-51.17472221;-30.05361111;06/01/2018;5;00:00;1.0;0.61;0.0;1.6;29.3
83967;-51.17472221;-30.05361111;06/01/2018;5;12:00;1.0;0.57;0.0;2.5;27.0
83967;-51.17472221;-30.05361111;06/01/2018;5;18:00;1.0;0.69;0.1;2.8;23.0
83967;-51.17472221;-30.05361111;07/01/2018;6;00:00;1.0;0.7;0.0;2.3;22.2
83967;-51.17472221;-30.05361111;07/01/2018;6;12:00;1.0;0.56;0.0;2.8;24.4
83967;-51.17472221;-30.05361111;07/01/2018;6;18:00;1.0;0.45;0.0;3.0;28.2
83967;-51.17472221;-30.05361111;08/01/2018;0;00:00;1.0;0.62;0.0;1.6;21.7
83967;-51.17472221;-30.05361111;08/01/2018;0;12:00;1.0;0.65;0.0;3.0;24.8
83967;-51.17472221;-30.05361111;08/01/2018;0;18:00;1.0;0.54;0.0;3.5;27.8
83967;-51.17472221;-30.05361111;09/01/2018;1;00:00;1.0;0.73;0.0;3.6;22.2
83967;-51.17472221;-30.05361111;09/01/2018;1;12:00;1.0;0.63;0.0;2.8;25.6
83967;-51.17472221;-30.05361111;09/01/2018;1;18:00;1.0;0.58;0.0;3.0;30.0
83967;-51.17472221;-30.05361111;10/01/2018;2;00:00;1.0;0.86;0.0;3.3;24.0
83967;-51.17472221;-30.05361111;10/01/2018;2;12:00;1.0;0.66;0.0;1.6;27.8
83967;-51.17472221;-30.05361111;10/01/2018;2;18:00;0.3333333333333333;0.9;14.2;2.5;23.6
83967;-51.17472221;-30.05361111;11/01/2018;3;00:00;1.0;0.8;19.8;3.0;23.5
83967;-51.17472221;-30.05361111;11/01/2018;3;12:00;1.0;0.72;0.1;1.7;26.3
83967;-51.17472221;-30.05361111;11/01/2018;3;18:00;1.0;0.7;0.0;4.4;28.4
83967;-51.17472221;-30.05361111;12/01/2018;4;00:00;1.0;0.84;0.0;3.0;24.2
83967;-51.17472221;-30.05361111;12/01/2018;4;12:00;1.0;0.84;0.3;0.8;24.2
